Row ID,Quantity,Discount,Shipping Cost,Order ID,Product ID,Ship Mode,Ship Date
296,3,0,1.654,MX-2013-LS1723082-41368,OFF-LA-4694,First Class,4/7/13
297,1,0,1.734,MX-2013-LS1723082-41368,OFF-EN-4926,First Class,4/7/13
298,3,0,11.524,MX-2013-RB1979531-41314,FUR-CH-4520,Standard Class,2/13/13
299,2,0.4,8.913,MX-2014-BS113805-41947,FUR-BO-4854,Standard Class,11/8/14
300,10,0.4,69.991,US-2014-JR1570055-41983,TEC-AC-5121,Same Day,12/10/14
301,8,0.6,1.062,US-2013-DR1288018-41578,OFF-FA-6204,Standard Class,11/5/13
302,5,0.6,1.161,US-2013-DR1288018-41578,OFF-PA-6611,Standard Class,11/5/13
303,3,0,5.332,MX-2015-TB2128082-42293,OFF-PA-6600,Standard Class,10/21/15
304,3,0,5.373,MX-2015-TB2128082-42293,OFF-ST-6249,Standard Class,10/21/15
305,1,0,5.6,MX-2015-PB1915028-42309,TEC-AC-5205,Standard Class,11/6/15
306,4,0,2.861,MX-2015-PB1915028-42309,OFF-EN-3106,Standard Class,11/6/15
307,6,0,16.852,MX-2014-JG1531039-41816,FUR-CH-4628,Standard Class,6/30/14
308,2,0,24.536,MX-2014-JG1531039-41816,FUR-BO-5771,Standard Class,6/30/14
309,1,0.2,12.653,MX-2012-CA1231082-41165,FUR-CH-4563,Standard Class,9/19/12
310,6,0,12.443,MX-2012-CA1231082-41165,OFF-BI-3715,Standard Class,9/19/12
311,1,0,4.388,MX-2012-CA1231082-41165,OFF-ST-4106,Standard Class,9/19/12
312,7,0,22.523,MX-2012-CA1231082-41165,OFF-ST-4295,Standard Class,9/19/12
313,6,0.4,1.67,US-2015-PJ1901598-42273,OFF-EN-3658,Standard Class,10/2/15
314,2,0.4,3.798,US-2015-PJ1901598-42273,OFF-BI-2901,Standard Class,10/2/15
315,3,0.4,7.342,US-2015-PJ1901598-42273,OFF-AP-4723,Standard Class,10/2/15
316,4,0.4,1.553,US-2015-PJ1901598-42273,OFF-FA-6193,Standard Class,10/2/15
317,8,0,58.463,MX-2015-CR1282093-42305,TEC-MA-6140,First Class,10/30/15
318,5,0,8.475,MX-2015-CR1282093-42305,OFF-AP-3565,First Class,10/30/15
319,5,0,15.738,MX-2015-CR1282093-42305,OFF-SU-2987,First Class,10/30/15
320,5,0.4,4.648,US-2013-Dp13240143-41381,OFF-PA-6605,First Class,4/19/13
321,5,0.4,3.835,US-2012-SV2093555-41082,OFF-SU-2979,Standard Class,6/27/12
322,3,0,3.552,MX-2015-LW1699093-42346,OFF-AR-3467,Standard Class,12/12/15
323,5,0,1.526,MX-2015-NF1859539-42209,OFF-LA-4696,Second Class,7/28/15
324,3,0,1.861,MX-2012-MC1813082-41227,OFF-BI-6403,Standard Class,11/21/12
325,2,0,1.175,MX-2012-MC1813082-41227,OFF-BI-6397,Standard Class,11/21/12
326,2,0,5.56,MX-2012-MC1813082-41227,OFF-ST-4284,Standard Class,11/21/12
327,2,0.4,1.109,US-2015-SG2008054-42366,TEC-AC-5882,Standard Class,1/1/16
328,2,0,1.588,MX-2014-PG1889551-41794,OFF-BI-4823,Standard Class,6/8/14
329,4,0,10.808,MX-2014-PG1889551-41794,OFF-ST-6060,Standard Class,6/8/14
330,6,0,4.552,MX-2014-PG1889551-41794,OFF-ST-6252,Standard Class,6/8/14
331,4,0.4,4.087,US-2013-NK1849098-41349,OFF-FA-6186,Standard Class,3/20/13
332,9,0,6.46,MX-2012-FA1423018-41199,OFF-BI-2891,Standard Class,10/21/12
333,2,0,2.44,MX-2012-FA1423018-41199,OFF-PA-6600,Standard Class,10/21/12
334,3,0.002,19.09,MX-2015-SA2083082-42201,TEC-CO-4792,Standard Class,7/20/15
335,9,0,25.606,MX-2014-CS1246051-41948,OFF-EN-5030,Standard Class,11/11/14
336,2,0.4,8.623,US-2014-SH2063555-41935,FUR-CH-4699,Standard Class,10/27/14
337,4,0.4,15.085,US-2014-SH2063555-41935,FUR-FU-3033,Standard Class,10/27/14
338,5,0.402,59.649,US-2014-MC175905-41845,TEC-CO-6006,First Class,7/26/14
339,2,0,1.213,MX-2014-MF1825018-41762,OFF-FA-2958,Standard Class,5/10/14
340,2,0,22.153,MX-2014-MF1825018-41762,FUR-BO-5941,Standard Class,5/10/14
341,3,0,16.554,MX-2014-MF1825018-41762,TEC-PH-5272,Standard Class,5/10/14
342,2,0,1.801,MX-2012-DE1325582-41266,OFF-BI-2919,Standard Class,12/28/12
343,2,0,4.298,MX-2013-TC2098018-41349,TEC-AC-5888,Standard Class,3/20/13
344,5,0,10.762,MX-2013-TC2098018-41349,FUR-CH-4523,Standard Class,3/20/13
345,3,0.2,84.238,MX-2013-TC2098018-41349,FUR-TA-3343,Standard Class,3/20/13
346,6,0,2.958,MX-2015-AG1030082-42367,OFF-FA-6190,First Class,1/1/16
347,10,0,58.451,MX-2015-AG1030082-42367,OFF-EN-5030,First Class,1/1/16
348,7,0.4,40.391,US-2012-DV1304555-41165,TEC-AC-4185,Standard Class,9/18/12
349,1,0.4,18.282,US-2012-DV1304555-41165,OFF-AP-3869,Standard Class,9/18/12
350,3,0,1.704,MX-2013-RA1928518-41335,OFF-LA-4539,Standard Class,3/7/13
351,1,0.4,1.54,US-2015-AG10330143-42167,OFF-BI-6400,Second Class,6/14/15
352,2,0.402,58.667,US-2015-AG10330143-42167,TEC-CO-3681,Second Class,6/14/15
353,3,0.4,29.663,US-2015-AG10330143-42167,OFF-ST-6033,Second Class,6/14/15
354,2,0.4,17.966,US-2015-AG10330143-42167,FUR-BO-3646,Second Class,6/14/15
355,5,0.4,15.682,US-2015-AG10330143-42167,OFF-EN-4918,Second Class,6/14/15
356,5,0.4,5.58,US-2015-AG10330143-42167,OFF-FA-5482,Second Class,6/14/15
357,3,0.7,59.972,US-2014-AA10375101-41818,FUR-TA-3354,First Class,7/1/14
358,3,0.4,10.235,US-2014-AA10375101-41818,OFF-ST-6249,First Class,7/1/14
359,2,0.4,2.081,US-2014-AA10375101-41818,OFF-FA-5485,First Class,7/1/14
360,3,0.4,3.696,US-2014-AA10375101-41818,OFF-FA-3045,First Class,7/1/14
361,3,0,3.823,MX-2013-SC2030593-41571,OFF-EN-4444,Standard Class,10/28/13
362,1,0,1.117,MX-2013-SC2030593-41571,OFF-PA-6618,Standard Class,10/28/13
363,5,0,83.517,MX-2013-SC2030593-41571,TEC-AC-5223,Standard Class,10/28/13
364,2,0,1.574,MX-2013-SC2030593-41571,OFF-BI-3738,Standard Class,10/28/13
365,9,0,52.308,MX-2014-TG2164018-41866,FUR-CH-5439,Second Class,8/20/14
366,5,0,23.651,MX-2014-TG2164018-41866,TEC-PH-5341,Second Class,8/20/14
367,7,0.4,17.8,US-2014-ND18460143-41783,FUR-FU-3047,First Class,5/26/14
368,2,0.4,8.156,US-2014-IM1507055-41952,OFF-SU-4131,First Class,11/10/14
369,2,0.402,28.149,US-2014-IM1507055-41952,TEC-CO-3709,First Class,11/10/14
370,6,0.402,94.466,US-2014-IM1507055-41952,TEC-CO-4775,First Class,11/10/14
371,3,0,13.881,MX-2015-TP2156582-42236,OFF-SU-4116,First Class,8/23/15
372,5,0.2,47.811,MX-2015-TP2156582-42236,FUR-BO-5763,First Class,8/23/15
373,1,0,21.725,MX-2015-TP2156582-42236,TEC-PH-5337,First Class,8/23/15
374,4,0.2,39.124,MX-2015-TP2156582-42236,FUR-CH-4682,First Class,8/23/15
375,2,0.4,2.022,MX-2015-TP2156582-42236,FUR-FU-6278,First Class,8/23/15
376,6,0.2,13.342,MX-2013-HK1489036-41511,TEC-AC-3379,Standard Class,9/1/13
377,4,0.2,17.331,MX-2013-HK1489036-41511,OFF-SU-4319,Standard Class,9/1/13
378,3,0,8.545,MX-2013-CK1259582-41606,TEC-AC-4163,Standard Class,12/2/13
379,5,0,89.12,MX-2012-PH1879018-41160,FUR-BO-3892,Standard Class,9/13/12
380,2,0,15.248,MX-2012-PH1879018-41160,FUR-BO-5799,Standard Class,9/13/12
381,4,0,12.976,MX-2012-PH1879018-41160,OFF-ST-6281,Standard Class,9/13/12
382,4,0,3.097,MX-2013-JH1598582-41409,OFF-BI-3718,Standard Class,5/19/13
383,5,0.4,12.784,US-2013-AB10105101-41446,OFF-AR-3450,Standard Class,6/28/13
384,3,0.4,9.054,US-2013-AB10105101-41446,OFF-AR-5904,Standard Class,6/28/13
385,3,0.4,3.244,US-2013-AB10105101-41446,OFF-FA-6186,Standard Class,6/28/13
386,3,0.402,16.201,MX-2012-CR1262598-40975,TEC-CO-6008,Same Day,3/7/12
387,5,0,13.044,MX-2012-SC2084528-41066,FUR-CH-5753,Standard Class,6/10/12
388,2,0,1.672,MX-2012-HJ1487582-41201,OFF-LA-3298,First Class,10/22/12
389,5,0,15.361,MX-2014-YS2188082-41873,TEC-AC-4179,Standard Class,8/27/14
390,3,0,17.799,MX-2015-KH1669051-42334,TEC-PH-5271,Second Class,11/29/15
391,2,0.2,6.984,MX-2013-CV1229536-41538,OFF-ST-6066,Second Class,9/24/13
392,2,0.2,3.419,MX-2013-CV1229536-41538,OFF-ST-5687,Second Class,9/24/13
393,2,0.202,22.407,MX-2013-CV1229536-41538,TEC-CO-4780,Second Class,9/24/13
394,5,0.2,4.669,MX-2013-CV1229536-41538,OFF-FA-2959,Second Class,9/24/13
395,4,0.4,111.225,MX-2013-CV1229536-41538,FUR-BO-3624,Second Class,9/24/13
396,2,0.2,1.74,MX-2013-CV1229536-41538,OFF-BI-6399,Second Class,9/24/13
397,1,0,1.86,MX-2015-JC1610528-42150,OFF-SU-4306,Standard Class,5/30/15
398,3,0.2,27.298,MX-2015-JD1601582-42154,FUR-CH-5796,Second Class,6/1/15
399,3,0,1.065,MX-2015-JD1601582-42154,OFF-AR-3498,Second Class,6/1/15
400,2,0,8.331,MX-2015-JD1601582-42154,OFF-SU-4327,Second Class,6/1/15
401,5,0.2,85.442,US-2014-RS1976536-41825,OFF-ST-4267,First Class,7/8/14
402,5,0,6.286,MX-2012-MZ1733582-41013,OFF-PA-5854,Standard Class,4/18/12
403,5,0,3.46,MX-2015-DK1289526-42090,OFF-ST-4259,First Class,3/29/15
404,5,0,3.867,MX-2015-DK1289526-42090,OFF-FA-2957,First Class,3/29/15
405,1,0.2,1.49,US-2015-NR1855036-42130,OFF-LA-5389,Standard Class,5/11/15
406,7,0.4,4.85,MX-2013-NF1859582-41599,FUR-FU-3930,Standard Class,11/26/13
407,4,0,22.978,MX-2014-HA1492016-41984,OFF-BI-4818,Second Class,12/14/14
408,5,0,188.013,MX-2014-HA1492016-41984,TEC-MA-5007,Second Class,12/14/14
409,1,0,3.732,MX-2015-RC1996039-42347,OFF-AP-4491,Standard Class,12/13/15
410,2,0,15.439,MX-2015-RC1996039-42347,TEC-PH-5837,Standard Class,12/13/15
411,4,0.7,1.237,US-2015-DB129105-42332,OFF-BI-6399,Standard Class,11/28/15
412,4,0.7,25.201,US-2015-DB129105-42332,FUR-TA-3348,Standard Class,11/28/15
413,2,0,2.047,MX-2013-SW20275141-41432,OFF-LA-3298,Standard Class,6/13/13
414,1,0,19.077,MX-2013-SW20275141-41432,TEC-PH-3149,Standard Class,6/13/13
415,5,0,9.785,MX-2014-TP2113039-41879,TEC-AC-5861,Standard Class,9/4/14
416,2,0,5.988,MX-2014-TP2113039-41879,OFF-EN-4440,Standard Class,9/4/14
417,3,0.4,3.858,US-2014-DL129255-41894,TEC-AC-4178,Standard Class,9/18/14
418,4,0.7,2.135,US-2013-FP143205-41381,OFF-BI-4803,Standard Class,4/22/13
419,2,0,7.761,MX-2015-KN1639051-42160,FUR-FU-3928,Standard Class,6/9/15
420,2,0,2.016,MX-2015-BE1133531-42290,OFF-BI-3716,Standard Class,10/19/15
421,14,0,47.538,MX-2015-LS1720080-42294,OFF-AR-5923,First Class,10/20/15
422,2,0,1.684,MX-2015-LS1720080-42294,OFF-FA-2959,First Class,10/20/15
423,6,0,37.155,MX-2015-LS1720080-42294,FUR-CH-5395,First Class,10/20/15
424,6,0,205.114,MX-2015-LS1720080-42294,FUR-TA-3762,First Class,10/20/15
425,3,0,1.085,MX-2013-AB1025518-41637,OFF-LA-5382,Standard Class,1/5/14
426,3,0.4,15.849,US-2014-RD1966082-41986,FUR-FU-4086,Same Day,12/13/14
427,2,0.4,2.087,MX-2014-BP1118582-41795,FUR-FU-3931,Standard Class,6/11/14
428,5,0,2.565,MX-2014-BP1118582-41795,OFF-ST-4253,Standard Class,6/11/14
429,4,0.4,2.261,US-2015-MC1757555-42182,OFF-EN-4903,Second Class,7/2/15
430,1,0.4,1.904,US-2015-MC1757555-42182,OFF-EN-5040,Second Class,7/2/15
431,2,0.4,2.915,MX-2014-DM1295598-41807,OFF-SU-4122,Second Class,6/19/14
432,5,0,11.838,MX-2013-EM1381082-41530,TEC-PH-5347,Standard Class,9/18/13
433,2,0.4,5.076,US-2013-FM1429055-41612,TEC-PH-5846,Standard Class,12/10/13
434,7,0,93.745,MX-2014-MC1727539-41765,OFF-ST-5700,Standard Class,5/11/14
435,6,0,8.363,MX-2014-DR1294039-41838,OFF-PA-4480,Standard Class,7/23/14
436,2,0,5.665,MX-2014-DR1294039-41838,FUR-CH-5440,Standard Class,7/23/14
437,3,0.7,18.539,US-2012-CK123255-41081,FUR-TA-3336,Standard Class,6/27/12
438,1,0.7,1.084,US-2012-CK123255-41081,OFF-BI-2918,Standard Class,6/27/12
439,2,0,111.754,MX-2014-MM1805582-41901,TEC-PH-3806,Second Class,9/23/14
440,7,0,6.463,MX-2014-MM1805582-41901,OFF-AR-3489,Second Class,9/23/14
441,4,0.002,61.013,MX-2013-TR2132518-41530,TEC-CO-3608,Second Class,9/18/13
442,1,0,3.255,MX-2014-MH1762093-41913,FUR-FU-4086,Standard Class,10/6/14
443,3,0,23.095,MX-2014-MH1762093-41913,OFF-ST-5701,Standard Class,10/6/14
444,5,0,2.811,MX-2014-BC1112528-42001,OFF-EN-5038,Second Class,12/30/14
445,4,0,24.62,MX-2012-VG2179039-41237,TEC-AC-4179,Standard Class,11/30/12
446,1,0,1.528,MX-2012-VG2179039-41237,OFF-BI-3290,Standard Class,11/30/12
447,3,0,2.682,MX-2013-JO1555018-41484,OFF-ST-6229,Standard Class,8/2/13
448,1,0,1.559,MX-2013-JO1555018-41484,OFF-BI-3720,Standard Class,8/2/13
449,6,0.2,8.65,US-2013-BG1174082-41445,FUR-CH-5756,Standard Class,6/26/13
450,3,0,3.511,US-2013-BG1174082-41445,OFF-SU-4315,Standard Class,6/26/13
451,3,0,2.835,US-2013-BG1174082-41445,OFF-BI-2896,Standard Class,6/26/13
452,6,0.2,50.131,MX-2015-GZ1454582-42264,FUR-BO-3617,Second Class,9/21/15
453,4,0.002,54.013,MX-2015-GZ1454582-42264,TEC-CO-5994,Second Class,9/21/15
454,3,0,3.811,MX-2012-KD1649582-41202,OFF-BI-6377,First Class,10/23/12
455,4,0,1.196,MX-2012-KD1649582-41202,OFF-EN-3093,First Class,10/23/12
456,6,0.002,70.85,MX-2015-PM1894031-42340,TEC-CO-4589,Standard Class,12/6/15
457,2,0.002,14.785,MX-2015-PM1894031-42340,TEC-CO-3600,Standard Class,12/6/15
458,3,0,2.235,MX-2015-BV1124528-42245,OFF-SU-3001,Standard Class,9/5/15
459,5,0.2,130.77,MX-2015-BV1124528-42245,FUR-TA-3765,Standard Class,9/5/15
460,4,0.4,4.296,MX-2012-JS1594055-41122,OFF-EN-3657,First Class,8/2/12
461,4,0,2.154,MX-2015-MB1808582-42220,OFF-LA-3263,Standard Class,8/8/15
462,3,0,6.567,MX-2015-MB1808582-42220,OFF-ST-4106,Standard Class,8/8/15
463,2,0.4,6.494,MX-2015-MB1808582-42220,FUR-FU-4066,Standard Class,8/8/15
464,2,0,2.84,MX-2012-DS1318018-41081,FUR-FU-5718,Standard Class,6/26/12
465,2,0,1.746,MX-2015-SP2065028-42295,OFF-PA-4170,Standard Class,10/25/15
466,2,0,54.727,MX-2013-MF1766551-41402,FUR-BO-3903,Standard Class,5/13/13
467,1,0.2,7.071,MX-2013-MF1766551-41402,FUR-TA-3755,Standard Class,5/13/13
468,1,0,5.755,MX-2013-MF1766551-41402,TEC-PH-3146,Standard Class,5/13/13
469,3,0,7.224,MX-2014-TM2149039-41923,OFF-AR-5922,Standard Class,10/18/14
470,5,0,11.704,MX-2013-KC1667518-41433,OFF-LA-3321,Second Class,6/10/13
471,3,0,6.056,MX-2012-EH1399018-41069,TEC-PH-3128,Second Class,6/14/12
472,4,0,2.226,MX-2015-MD1735082-42221,OFF-BI-2898,Standard Class,8/9/15
473,5,0,13.405,MX-2015-MO1780051-42280,OFF-PA-4145,Standard Class,10/8/15
474,3,0,15.561,MX-2015-MO1780051-42280,TEC-PH-5360,Standard Class,10/8/15
475,4,0,3.533,MX-2014-FC1424528-41840,OFF-EN-5025,Standard Class,7/27/14
476,5,0,10.467,MX-2014-FC1424528-41840,OFF-EN-4921,Standard Class,7/27/14
477,2,0,17.843,MX-2014-FC1424528-41840,OFF-ST-4259,Standard Class,7/27/14
478,4,0,11.583,MX-2014-FC1424528-41840,OFF-PA-6618,Standard Class,7/27/14
479,4,0,14.014,MX-2014-FC1424528-41840,OFF-BI-2900,Standard Class,7/27/14
480,6,0,318.169,MX-2014-FC1424528-41840,FUR-CH-5442,Standard Class,7/27/14
481,2,0,2.028,MX-2014-FC1424528-41840,OFF-AR-3451,Standard Class,7/27/14
482,2,0,5.435,MX-2013-MP1747082-41534,OFF-FA-5473,First Class,9/19/13
483,3,0.4,1.643,US-2015-EH1376555-42351,OFF-BI-3734,Standard Class,12/17/15
484,4,0.4,13.14,US-2015-EH1376555-42351,FUR-FU-3032,Standard Class,12/17/15
485,2,0.2,64.678,MX-2014-JR1570036-41775,FUR-CH-5441,Second Class,5/20/14
486,3,0.2,7.434,MX-2013-AP1091536-41528,OFF-AR-3449,Standard Class,9/17/13
487,2,0.2,2.694,MX-2013-AP1091536-41528,OFF-BI-6370,Standard Class,9/17/13
488,4,0,35.779,MX-2013-DK1289518-41592,OFF-ST-6248,Second Class,11/18/13
489,3,0.4,3.946,US-2015-TB2135555-42287,OFF-EN-3105,Second Class,10/12/15
490,2,0,1.808,MX-2014-RW1969082-41948,OFF-FA-6189,Standard Class,11/11/14
491,5,0,6.932,MX-2014-RW1969082-41948,OFF-EN-3104,Standard Class,11/11/14
492,2,0,1.477,MX-2014-RW1969082-41948,OFF-LA-4688,Standard Class,11/11/14
493,2,0,8.32,MX-2012-CD1192026-41223,FUR-CH-5370,Standard Class,11/14/12
494,3,0.2,13.042,MX-2014-IL1510082-41950,FUR-CH-5446,Standard Class,11/13/14
495,2,0.2,2.867,MX-2014-IL1510082-41950,FUR-CH-5753,Standard Class,11/13/14
496,1,0,3.255,MX-2012-DC1328531-41270,TEC-AC-5202,Standard Class,12/31/12
497,6,0.4,10.839,US-2015-JH1543055-42328,OFF-EN-3671,First Class,11/23/15
498,3,0,23.55,MX-2013-ML1739531-41387,FUR-CH-5452,Standard Class,4/27/13
499,7,0.002,103.256,MX-2013-ML1739531-41387,TEC-CO-4568,Standard Class,4/27/13
500,7,0.2,286.463,MX-2012-SM2032036-41234,OFF-AP-3570,First Class,11/24/12
501,2,0,4.438,MX-2014-EB1370528-41818,FUR-FU-6238,Second Class,7/2/14
502,4,0,6.189,MX-2014-EB1370528-41818,OFF-AR-5920,Second Class,7/2/14
503,5,0.4,85.307,US-2015-BF1127598-42274,FUR-BO-3890,Second Class,9/29/15
504,7,0.4,20.149,US-2015-BF1127598-42274,OFF-ST-4094,Second Class,9/29/15
505,3,0.4,1.424,US-2015-BS1166555-42306,OFF-BI-4824,Standard Class,11/3/15
506,7,0.2,24.386,US-2013-JH1598582-41384,FUR-CH-4631,Same Day,4/20/13
507,4,0,21.064,MX-2013-BF1121593-41541,TEC-PH-5339,Second Class,9/28/13
508,3,0,9.462,MX-2013-BF1121593-41541,OFF-EN-4442,Second Class,9/28/13
509,8,0.002,243.059,MX-2013-BF1121593-41541,TEC-CO-3609,Second Class,9/28/13
510,3,0,9.138,MX-2013-BF1121593-41541,TEC-AC-3385,Second Class,9/28/13
511,2,0,11.847,MX-2013-DC1285018-41636,FUR-FU-5730,Standard Class,1/2/14
512,8,0,51.533,MX-2013-DC1285018-41636,OFF-ST-6033,Standard Class,1/2/14
513,3,0.002,106.691,MX-2015-KN1639031-42307,TEC-CO-4593,Second Class,11/3/15
514,2,0,2.085,MX-2015-KN1639031-42307,OFF-EN-3655,Second Class,11/3/15
515,5,0,20.079,MX-2015-KN1639031-42307,OFF-BI-6384,Second Class,11/3/15
516,5,0,8.166,MX-2015-KN1639031-42307,OFF-EN-4918,Second Class,11/3/15
517,4,0.4,11.681,US-2015-BS1138098-42097,OFF-BI-3258,Second Class,4/5/15
518,5,0.4,12.319,US-2015-BS1138098-42097,OFF-EN-3101,Second Class,4/5/15
519,5,0.4,1.512,US-2015-BS1138098-42097,OFF-LA-4688,Second Class,4/5/15
520,3,0,49.688,MX-2012-SZ2003593-41170,FUR-BO-5940,Standard Class,9/24/12
521,2,0.2,12.169,US-2012-SJ2021582-41194,FUR-CH-4557,Standard Class,10/18/12
522,2,0,8.433,US-2012-SJ2021582-41194,OFF-ST-5696,Standard Class,10/18/12
523,3,0.002,96.499,US-2012-SJ2021582-41194,TEC-CO-3596,Standard Class,10/18/12
524,1,0,1.481,MX-2013-PG1882039-41332,OFF-LA-6035,Standard Class,3/3/13
525,9,0,29.623,MX-2014-BW1120018-41842,FUR-FU-3023,Standard Class,7/26/14
526,4,0,22.008,MX-2014-BW1120018-41842,TEC-AC-4178,Standard Class,7/26/14
527,3,0,1.771,MX-2014-BW1120018-41842,OFF-ST-5687,Standard Class,7/26/14
528,2,0,22.47,MX-2014-CA1277531-41809,FUR-BO-5797,Standard Class,6/24/14
529,5,0,77.149,MX-2015-EH1418531-42166,OFF-ST-6248,Standard Class,6/17/15
530,9,0,3.991,MX-2015-AG1076539-42133,OFF-FA-5472,Standard Class,5/14/15
531,9,0,56.237,MX-2015-AG1076539-42133,FUR-FU-4066,Standard Class,5/14/15
532,13,0,88.202,MX-2014-MC1760551-41992,TEC-AC-5887,Standard Class,12/24/14
533,5,0,8.371,MX-2014-MC1760551-41992,OFF-BI-2897,Standard Class,12/24/14
534,5,0,20.006,MX-2014-MC1760551-41992,OFF-ST-6065,Standard Class,12/24/14
535,1,0,5.717,MX-2013-ES1408018-41619,FUR-BO-5770,Standard Class,12/16/13
536,3,0,28.101,MX-2013-ES1408018-41619,FUR-CH-5456,Standard Class,12/16/13
537,5,0,25.723,MX-2013-ES1408018-41619,TEC-AC-5206,Standard Class,12/16/13
538,5,0,15.283,MX-2013-ES1408018-41619,FUR-FU-3951,Standard Class,12/16/13
539,2,0,2.214,MX-2013-ES1408018-41619,OFF-FA-3044,Standard Class,12/16/13
540,4,0,87.285,MX-2013-ES1408018-41619,OFF-AP-3870,Standard Class,12/16/13
541,7,0.002,120.855,MX-2013-ES1408018-41619,TEC-CO-3708,Standard Class,12/16/13
542,5,0.4,19.086,US-2014-CC1247555-41914,OFF-ST-5708,Second Class,10/6/14
543,2,0.4,24.947,US-2014-CC1247555-41914,FUR-CH-4547,Second Class,10/6/14
544,3,0,6.209,MX-2014-RK1930082-41852,OFF-BI-4805,Standard Class,8/5/14
545,3,0.2,6.157,MX-2014-RK1930082-41852,FUR-CH-4633,Standard Class,8/5/14
546,4,0,1.565,MX-2014-TS21610141-41997,OFF-PA-4184,Standard Class,12/30/14
547,1,0.4,2.008,US-2015-DB1336055-42302,OFF-SU-4133,Standard Class,11/1/15
548,4,0.4,2.724,US-2014-LD1700598-41968,OFF-BI-3721,Standard Class,11/30/14
549,2,0.4,1.733,US-2014-LD1700598-41968,OFF-ST-4293,Standard Class,11/30/14
550,3,0,1.753,MX-2012-PW1924082-41058,OFF-SU-4313,Second Class,6/2/12
551,3,0.2,18.979,MX-2012-PW1924082-41058,FUR-BO-4845,Second Class,6/2/12
552,9,0.002,146.557,MX-2013-GD1459082-41506,TEC-CO-3707,Standard Class,8/27/13
553,6,0,4.055,MX-2014-CS1225051-41647,OFF-EN-5043,Standard Class,1/13/14
554,2,0.4,3.243,US-2015-RA1991582-42342,FUR-FU-6257,First Class,12/7/15
555,6,0,24.614,US-2015-RA1991582-42342,OFF-BI-2897,First Class,12/7/15
556,1,0,6.081,US-2015-RA1991582-42342,OFF-AR-5918,First Class,12/7/15
557,2,0,89.69,US-2015-RA1991582-42342,TEC-AC-3405,First Class,12/7/15
558,2,0.2,47.837,US-2015-RA1991582-42342,FUR-BO-4858,First Class,12/7/15
559,3,0,21.527,US-2015-RA1991582-42342,TEC-AC-5196,First Class,12/7/15
560,2,0,2.143,MX-2012-SC2077093-41018,OFF-BI-3721,Second Class,4/21/12
561,12,0.6,7.841,US-2014-BP1109518-41928,TEC-AC-5889,Second Class,10/18/14
562,2,0.6,32.743,US-2014-BP1109518-41928,FUR-BO-3891,Second Class,10/18/14
563,1,0,3.806,MX-2015-TP2141531-42021,TEC-PH-5843,Standard Class,1/21/15
564,3,0,5.253,MX-2015-TP2141531-42021,FUR-FU-5741,Standard Class,1/21/15
565,2,0,23.895,MX-2015-TP2141531-42021,TEC-MA-5004,Standard Class,1/21/15
566,2,0.2,14.953,MX-2015-EK1379582-42122,FUR-BO-5966,Standard Class,5/3/15
567,2,0.4,10.791,US-2015-LB1673555-42178,TEC-AC-5205,Second Class,6/28/15
568,4,0.4,6.474,US-2015-LB1673555-42178,OFF-EN-3668,Second Class,6/28/15
569,5,0,5.834,MX-2014-JL1550551-41837,OFF-LA-5389,Same Day,7/17/14
570,2,0,1.762,MX-2013-DV1346593-41516,OFF-FA-6207,Standard Class,9/3/13
571,3,0,6.879,MX-2013-MW1822039-41608,TEC-PH-5340,Standard Class,12/7/13
572,2,0,21.42,MX-2015-AB1001593-42019,TEC-AC-5896,Second Class,1/20/15
573,3,0,30.553,MX-2015-AB1001593-42019,TEC-AC-3389,Second Class,1/20/15
574,3,0.002,26.134,MX-2013-BT1148518-41627,TEC-CO-3684,Standard Class,12/25/13
575,3,0,1.907,MX-2013-BT1148518-41627,OFF-SU-6173,Standard Class,12/25/13
576,7,0,6.867,MX-2014-JD1615039-41978,OFF-AR-3534,Standard Class,12/11/14
577,4,0.2,48.081,MX-2014-BF1108082-41801,FUR-CH-4530,Standard Class,6/18/14
578,2,0,5.482,MX-2012-DV1346539-41179,OFF-AR-3539,Second Class,9/29/12
579,3,0.002,80.322,MX-2012-DV1346539-41179,TEC-CO-5992,Second Class,9/29/12
580,7,0,53.56,MX-2012-DV1346539-41179,FUR-FU-5730,Second Class,9/29/12
581,8,0,347.815,MX-2012-DV1346539-41179,FUR-BO-5951,Second Class,9/29/12
582,6,0,34.002,MX-2012-DV1346539-41179,OFF-ST-4096,Second Class,9/29/12
583,3,0,12.932,MX-2012-DV1346539-41179,OFF-AP-4955,Second Class,9/29/12
584,1,0,1.558,MX-2012-DV1346539-41179,OFF-BI-3292,Second Class,9/29/12
585,4,0,5.703,MX-2012-DV1346539-41179,OFF-EN-4451,Second Class,9/29/12
586,1,0,1.682,MX-2012-DV1346539-41179,OFF-LA-4551,Second Class,9/29/12
587,5,0,2.968,MX-2015-MC1727593-42104,OFF-ST-5688,Standard Class,4/16/15
588,4,0.4,61.009,US-2015-DB1366098-42088,OFF-ST-4267,Second Class,3/27/15
589,5,0.402,75.536,US-2015-DB1366098-42088,TEC-CO-4765,Second Class,3/27/15
590,3,0.4,1.315,US-2012-JB15400101-40999,OFF-EN-4906,Second Class,4/4/12
591,5,0.4,5.407,US-2012-JB15400101-40999,OFF-ST-5712,Second Class,4/4/12
