Product_id,Product_name,Retail price,Manufacture cost,Sub_category_id
FUR-CH-5755,"Safco Chair Connectors, 6/Carton",38.48,27.32,6
FUR-CH-5756,"SAFCO Chairmat, Adjustable",41.54,39.48,6
FUR-CH-5757,"SAFCO Chairmat, Black",38.26,31.38,6
FUR-CH-5758,"SAFCO Chairmat, Red",39.88,24.74,6
FUR-CH-5759,"SAFCO Chairmat, Set of Two",41.38,37.26,6
FUR-CH-5767,Safco Contoured Stacking Chairs,238.40,178.80,6
FUR-CH-5773,"SAFCO Executive Leather Armchair, Adjustable",309.28,191.76,6
FUR-CH-5774,"SAFCO Executive Leather Armchair, Black",306.00,201.96,6
FUR-CH-5775,"SAFCO Executive Leather Armchair, Red",307.62,301.48,6
FUR-CH-5776,"SAFCO Executive Leather Armchair, Set of Two",309.12,281.30,6
FUR-CH-5781,SAFCO Folding Chair Trolley,128.24,92.33,6
FUR-CH-5790,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64,19.18,6
FUR-CH-5793,"SAFCO Rocking Chair, Adjustable",91.60,54.06,6
FUR-CH-5794,"SAFCO Rocking Chair, Black",88.32,52.12,6
FUR-CH-5795,"SAFCO Rocking Chair, Red",89.94,52.18,6
FUR-CH-5796,"SAFCO Rocking Chair, Set of Two",91.44,64.94,6
FUR-CH-5800,"SAFCO Steel Folding Chair, Adjustable",58.80,35.28,6
FUR-CH-5801,"SAFCO Steel Folding Chair, Black",55.52,54.98,6
FUR-CH-5802,"SAFCO Steel Folding Chair, Red",57.14,37.72,6
FUR-CH-5803,"SAFCO Steel Folding Chair, Set of Two",58.64,31.08,6
FUR-CH-5805,"SAFCO Swivel Stool, Adjustable",113.62,110.22,6
FUR-CH-5806,"SAFCO Swivel Stool, Black",110.34,110.34,6
FUR-CH-5807,"SAFCO Swivel Stool, Red",111.96,107.50,6
FUR-CH-5808,"SAFCO Swivel Stool, Set of Two",113.46,76.02,6
FUR-CH-6016,"Situations Contoured Folding Chairs, 4/Set",70.98,53.24,6
FUR-FU-2858,12-1/2 Diameter Round Wall Clock,19.98,12.79,10
FUR-FU-2862,24-Hour Round Wall Clock,19.98,11.39,10
FUR-FU-2864,36X48 HARDFLOOR CHAIRMAT,20.98,19.51,10
FUR-FU-2867,3M Hangers With Command Adhesive,3.70,2.18,10
FUR-FU-2870,3M Polarizing Light Filter Sleeves,18.65,10.07,10
FUR-FU-2871,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",136.98,101.37,10
FUR-FU-2876,"6"" Cubicle Wall Clock, Black",8.09,5.18,10
FUR-FU-2877,9-3/4 Diameter Round Wall Clock,13.79,8.00,10
FUR-FU-3006,Acrylic Self-Standing Desk Frames,2.67,1.66,10
FUR-FU-3023,"Advantus Clock, Black",34.26,24.34,10
FUR-FU-3024,"Advantus Clock, Duo Pack",34.30,17.84,10
FUR-FU-3025,"Advantus Clock, Durable",32.28,25.84,10
FUR-FU-3026,"Advantus Clock, Erganomic",33.34,28.34,10
FUR-FU-3027,"Advantus Door Stop, Black",30.02,20.12,10
FUR-FU-3028,"Advantus Door Stop, Duo Pack",30.06,23.46,10
FUR-FU-3029,"Advantus Door Stop, Durable",28.04,26.64,10
FUR-FU-3030,"Advantus Door Stop, Erganomic",29.10,24.74,10
FUR-FU-3031,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,18.25,10
FUR-FU-3032,"Advantus Frame, Black",74.08,68.16,10
FUR-FU-3033,"Advantus Frame, Duo Pack",74.12,54.12,10
FUR-FU-3034,"Advantus Frame, Durable",72.10,69.22,10
FUR-FU-3035,"Advantus Frame, Erganomic",73.16,46.84,10
FUR-FU-3036,"Advantus Light Bulb, Black",13.38,9.64,10
FUR-FU-3037,"Advantus Light Bulb, Duo Pack",13.42,12.90,10
FUR-FU-3038,"Advantus Light Bulb, Durable",11.40,10.62,10
FUR-FU-3039,"Advantus Light Bulb, Erganomic",12.46,12.46,10
FUR-FU-3042,Advantus Panel Wall Acrylic Frame,5.47,3.12,10
FUR-FU-3043,Advantus Panel Wall Certificate Holder - 8.5x11,12.20,7.08,10
FUR-FU-3047,"Advantus Photo Frame, Black",35.32,22.26,10
FUR-FU-3048,"Advantus Photo Frame, Duo Pack",35.36,18.40,10
FUR-FU-3049,"Advantus Photo Frame, Durable",33.34,31.34,10
FUR-FU-3050,"Advantus Photo Frame, Erganomic",34.40,26.50,10
FUR-FU-3065,"Advantus Stacking Tray, Black",17.62,8.82,10
FUR-FU-3066,"Advantus Stacking Tray, Durable",17.58,11.26,10
FUR-FU-3067,"Advantus Stacking Tray, Erganomic",16.66,13.34,10
FUR-FU-3084,Aluminum Document Frame,12.22,8.55,10
FUR-FU-3157,Artistic Insta-Plaque,15.68,9.56,10
FUR-FU-3743,"Career Cubicle Clock, 8 1/4"", Black",20.28,12.57,10
FUR-FU-3828,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",54.74,37.77,10
FUR-FU-3829,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,4.73,2.89,10
FUR-FU-3830,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",4.94,2.87,10
FUR-FU-3836,Coloredge Poster Frame,14.20,8.66,10
FUR-FU-3844,"Computer Room Manger, 14""",32.48,20.79,10
FUR-FU-3846,Contemporary Borderless Frame,8.61,5.42,10
FUR-FU-3847,Contemporary Wood/Metal Frame,16.16,10.50,10
FUR-FU-3849,"Contract Clock, 14"", Brown",21.98,14.50,10
FUR-FU-3882,"Dana Fluorescent Magnifying Lamp, White, 36""",50.98,35.69,10
FUR-FU-3883,Dana Halogen Swing-Arm Architect Lamp,40.97,29.50,10
FUR-FU-3884,Dana Swing-Arm Lamps,10.68,8.01,10
FUR-FU-3908,"DataProducts Ampli Magnifier Task Lamp, Black,",27.06,19.48,10
FUR-FU-3909,DAX Black Cherry Wood-Tone Poster Frame,26.48,16.42,10
FUR-FU-3910,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",9.48,5.22,10
FUR-FU-3911,Dax Clear Box Frame,8.73,5.76,10
FUR-FU-3912,DAX Clear Channel Poster Frame,14.58,9.19,10
FUR-FU-3913,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",20.24,12.95,10
FUR-FU-3914,"DAX Copper Panel Document Frame, 5 x 7 Size",12.58,7.30,10
FUR-FU-3915,DAX Cubicle Frames - 8x10,5.77,4.04,10
FUR-FU-3916,"DAX Cubicle Frames, 8-1/2 x 11",8.57,5.49,10
FUR-FU-3917,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",12.58,8.30,10
FUR-FU-3918,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,12.35,10
FUR-FU-3919,DAX Natural Wood-Tone Poster Frame,26.48,16.95,10
FUR-FU-3920,DAX Solid Wood Frames,9.77,6.15,10
FUR-FU-3921,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,5.69,10
FUR-FU-3922,DAX Two-Tone Silver Metal Document Frame,20.24,11.54,10
FUR-FU-3923,"DAX Value U-Channel Document Frames, Easel Back",4.97,3.43,10
FUR-FU-3924,DAX Wood Document Frame,13.73,8.79,10
FUR-FU-3925,DAX Wood Document Frame.,13.73,9.47,10
FUR-FU-3928,"Deflect-O Clock, Black",33.54,28.52,10
FUR-FU-3929,"Deflect-O Clock, Duo Pack",33.58,33.58,10
FUR-FU-3930,"Deflect-O Clock, Durable",31.56,16.74,10
FUR-FU-3931,"Deflect-O Clock, Erganomic",32.62,17.30,10
FUR-FU-3932,"Deflect-O Door Stop, Black",29.30,29.30,10
FUR-FU-3933,"Deflect-O Door Stop, Duo Pack",29.34,21.42,10
FUR-FU-3934,"Deflect-O Door Stop, Durable",27.32,15.04,10
FUR-FU-3935,"Deflect-O Door Stop, Erganomic",28.38,23.84,10
FUR-FU-3936,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,105.34,80.06,10
FUR-FU-3937,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",42.65,35.40,10
FUR-FU-3938,"Deflect-o EconoMat Nonstudded, No Bevel Mat",51.65,41.32,10
FUR-FU-3939,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",41.32,37.60,10
FUR-FU-3940,"Deflect-O Frame, Black",73.36,56.50,10
FUR-FU-3941,"Deflect-O Frame, Duo Pack",73.40,65.34,10
FUR-FU-3942,"Deflect-O Frame, Durable",71.38,48.54,10
FUR-FU-3943,"Deflect-O Frame, Erganomic",72.44,65.20,10
FUR-FU-3944,Deflect-o Glass Clear Studded Chair Mats,62.18,48.50,10
FUR-FU-3945,Deflect-O Glasstique Clear Desk Accessories,7.70,5.16,10
FUR-FU-3946,"Deflect-O Light Bulb, Black",12.66,6.34,10
FUR-FU-3947,"Deflect-O Light Bulb, Duo Pack",12.70,12.46,10
FUR-FU-3948,"Deflect-O Light Bulb, Durable",10.68,10.58,10
FUR-FU-3949,"Deflect-O Light Bulb, Erganomic",11.74,9.88,10
FUR-FU-3950,"Deflect-O Photo Frame, Black",34.60,26.66,10
FUR-FU-3951,"Deflect-O Photo Frame, Duo Pack",34.64,20.44,10
FUR-FU-3952,"Deflect-O Photo Frame, Durable",32.62,26.10,10
FUR-FU-3953,"Deflect-O Photo Frame, Erganomic",33.68,17.18,10
FUR-FU-3954,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",92.23,75.63,10
FUR-FU-3955,"Deflect-O Stacking Tray, Black",16.90,11.00,10
FUR-FU-3956,"Deflect-O Stacking Tray, Durable",16.86,16.70,10
FUR-FU-3957,"Deflect-O Stacking Tray, Erganomic",14.88,11.32,10
FUR-FU-3958,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",29.18,16.63,10
FUR-FU-3979,Document Clip Frames,8.34,4.84,10
FUR-FU-4015,"Eldon ""L"" Workstation Diamond Chairmat",75.98,66.86,10
FUR-FU-4016,Eldon 100 Class Desk Accessories,3.37,2.29,10
FUR-FU-4017,Eldon 200 Class Desk Accessories,6.28,4.27,10
FUR-FU-4018,"Eldon 200 Class Desk Accessories, Black",6.28,3.89,10
FUR-FU-4019,"Eldon 200 Class Desk Accessories, Burgundy",6.28,3.64,10
FUR-FU-4020,"Eldon 200 Class Desk Accessories, Smoke",6.28,3.64,10
FUR-FU-4021,"Eldon 300 Class Desk Accessories, Black",4.95,2.77,10
FUR-FU-4022,"Eldon 400 Class Desk Accessories, Black Carbon",8.75,5.07,10
FUR-FU-4023,Eldon 500 Class Desk Accessories,12.08,8.09,10
FUR-FU-4024,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,38.98,10
FUR-FU-4025,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,54.20,42.82,10
FUR-FU-4026,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,105.29,98.97,10
FUR-FU-4032,Eldon Cleatmat Chair Mats for Medium Pile Carpets,55.50,48.29,10
FUR-FU-4033,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,79.52,70.77,10
FUR-FU-4034,"Eldon Clock, Black",37.68,22.62,10
FUR-FU-4035,"Eldon Clock, Duo Pack",37.72,33.96,10
FUR-FU-4036,"Eldon Clock, Durable",35.70,32.50,10
FUR-FU-4037,"Eldon Clock, Erganomic",36.76,19.12,10
FUR-FU-4038,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,90.98,80.97,10
FUR-FU-4039,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,31.10,10
FUR-FU-4040,"Eldon Door Stop, Black",33.43,23.08,10
FUR-FU-4041,"Eldon Door Stop, Duo Pack",33.48,22.10,10
FUR-FU-4042,"Eldon Door Stop, Durable",31.46,19.20,10
FUR-FU-4043,"Eldon Door Stop, Erganomic",32.52,20.50,10
FUR-FU-4044,Eldon Econocleat Chair Mats for Low Pile Carpets,41.47,36.49,10
FUR-FU-4045,Eldon Executive Woodline II Cherry Finish Desk Accessories,40.89,29.44,10
FUR-FU-4046,"Eldon Executive Woodline II Desk Accessories, Mahogany",25.13,18.34,10
FUR-FU-4047,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",9.65,6.76,10
FUR-FU-4048,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",19.04,13.52,10
FUR-FU-4049,Eldon Expressions Mahogany Wood Desk Collection,6.24,4.68,10
FUR-FU-4050,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",9.38,6.75,10
FUR-FU-4051,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",10.64,7.66,10
FUR-FU-4052,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",6.98,4.96,10
FUR-FU-4053,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,7.19,10
FUR-FU-4054,"Eldon Expressions Wood Desk Accessories, Oak",7.38,5.24,10
FUR-FU-4064,"Eldon Frame, Black",77.50,55.80,10
FUR-FU-4065,"Eldon Frame, Duo Pack",77.54,72.90,10
FUR-FU-4066,"Eldon Frame, Durable",75.52,54.38,10
FUR-FU-4067,"Eldon Frame, Erganomic",76.58,71.22,10
FUR-FU-4069,Eldon Image Series Black Desk Accessories,4.14,2.65,10
FUR-FU-4070,"Eldon Image Series Desk Accessories, Burgundy",4.18,2.68,10
FUR-FU-4071,"Eldon Im‡ge Series Desk Accessories, Clear",4.86,2.77,10
FUR-FU-4072,"Eldon Image Series Desk Accessories, Ebony",12.35,6.92,10
FUR-FU-4074,"Eldon Light Bulb, Black",16.80,11.94,10
FUR-FU-4075,"Eldon Light Bulb, Duo Pack",16.84,9.60,10
FUR-FU-4076,"Eldon Light Bulb, Durable",14.82,12.02,10
FUR-FU-4077,"Eldon Light Bulb, Erganomic",15.88,11.60,10
FUR-FU-4083,"Eldon Photo Frame, Black",38.74,25.20,10
FUR-FU-4084,"Eldon Photo Frame, Duo Pack",38.78,37.24,10
FUR-FU-4085,"Eldon Photo Frame, Durable",36.76,26.48,10
FUR-FU-4086,"Eldon Photo Frame, Erganomic",37.82,30.26,10
FUR-FU-4087,Eldon Pizzaz Desk Accessories,2.23,1.25,10
FUR-FU-4090,Eldon Radial Chair Mat for Low to Medium Pile Carpets,39.98,31.99,10
FUR-FU-4091,"Eldon Regeneration Recycled Desk Accessories, Black",4.84,2.95,10
FUR-FU-4092,"Eldon Regeneration Recycled Desk Accessories, Smoke",1.74,1.18,10
FUR-FU-4100,"Eldon Stackable Tray, Side-Load, Legal, Smoke",9.14,6.03,10
FUR-FU-4101,"Eldon Stacking Tray, Black",21.00,17.64,10
FUR-FU-4102,"Eldon Stacking Tray, Duo Pack",21.04,14.10,10
FUR-FU-4103,"Eldon Stacking Tray, Durable",19.02,16.74,10
FUR-FU-4104,"Eldon Stacking Tray, Erganomic",20.08,13.26,10
FUR-FU-4109,Eldon Wave Desk Accessories,5.89,3.30,10
FUR-FU-4110,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,13.40,6.97,10
FUR-FU-4111,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",95.46,67.78,10
FUR-FU-4112,Electrix Fluorescent Magnifier Lamps & Weighted Base,49.34,35.53,10
FUR-FU-4113,Electrix Halogen Magnifier Lamp,194.30,143.78,10
FUR-FU-4114,"Electrix Incandescent Magnifying Lamp, Black",36.65,26.76,10
FUR-FU-4225,"Executive Impressions 10"" Spectator Wall Clock",11.76,7.76,10
FUR-FU-4226,"Executive Impressions 12"" Wall Clock",17.68,10.96,10
FUR-FU-4227,"Executive Impressions 13"" Chairman Wall Clock",25.38,16.50,10
FUR-FU-4228,"Executive Impressions 13"" Clairmont Wall Clock",19.23,11.35,10
FUR-FU-4229,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.70,11.59,10
FUR-FU-4230,"Executive Impressions 14""",22.23,12.45,10
FUR-FU-4231,"Executive Impressions 14"" Contract Wall Clock",22.23,14.89,10
FUR-FU-4232,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",22.23,12.45,10
FUR-FU-4233,"Executive Impressions 14"" Two-Color Numerals Wall Clock",22.72,13.41,10
FUR-FU-4234,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,14.96,10
FUR-FU-4235,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",10.40,6.86,10
FUR-FU-4236,Executive Impressions Supervisor Wall Clock,42.10,28.63,10
FUR-FU-4329,Flat Face Poster Frame,18.84,10.93,10
FUR-FU-4331,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",19.40,9.90,10
FUR-FU-4333,G.E. Halogen Desk Lamp Bulbs,6.98,3.63,10
FUR-FU-4334,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,6.64,3.46,10
FUR-FU-4383,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,8.09,10
FUR-FU-4384,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",99.23,49.62,10
FUR-FU-4386,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1.54,10
FUR-FU-4387,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",20.94,10.68,10
FUR-FU-4515,Hand-Finished Solid Wood Document Frame,34.23,23.96,10
FUR-FU-4753,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,25.02,10
FUR-FU-4754,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,28.46,10
FUR-FU-4755,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",51.94,30.64,10
FUR-FU-4756,"Howard Miller 12"" Round Wall Clock",39.29,25.15,10
FUR-FU-4757,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,78.69,45.64,10
FUR-FU-4758,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,27.70,10
FUR-FU-4759,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",42.94,26.19,10
FUR-FU-4760,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",68.77,41.26,10
FUR-FU-4761,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,36.22,10
FUR-FU-4762,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",63.94,43.48,10
FUR-FU-4763,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,39.00,10
FUR-FU-4764,Howard Miller Distant Time Traveler Alarm Clock,27.42,16.18,10
FUR-FU-5091,"Linden 10"" Round Wall Clock, Black",15.28,10.09,10
FUR-FU-5092,"Linden 12"" Wall Clock With Oak Frame",33.98,23.79,10
FUR-FU-5154,Longer-Life Soft White Bulbs,3.08,1.60,10
FUR-FU-5158,Luxo Adjustable Task Clamp Lamp,88.84,65.74,10
FUR-FU-5159,Luxo Economy Swing Arm Lamp,19.94,14.36,10
FUR-FU-5160,Luxo Professional Combination Clamp-On Lamps,102.30,75.70,10
FUR-FU-5161,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,209.84,155.28,10
FUR-FU-5162,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,89.45,10
FUR-FU-5164,Magna Visual Magnetic Picture Hangers,4.82,2.99,10
FUR-FU-5165,Magnifier Swing Arm Lamp,20.98,15.53,10
FUR-FU-5170,"Master Big Foot Doorstop, Beige",5.28,3.64,10
FUR-FU-5171,"Master Caster Door Stop, Brown",5.08,3.35,10
FUR-FU-5172,"Master Caster Door Stop, Gray",5.08,3.35,10
FUR-FU-5173,"Master Caster Door Stop, Large Brown",7.28,4.51,10
FUR-FU-5174,"Master Caster Door Stop, Large Neon Orange",7.28,4.15,10
FUR-FU-5175,"Master Giant Foot Doorstop, Safety Yellow",7.59,4.33,10
FUR-FU-5416,Nu-Dell Executive Frame,12.64,7.96,10
FUR-FU-5417,Nu-Dell EZ-Mount Plastic Wall Frames,3.94,2.36,10
FUR-FU-5418,Nu-Dell Float Frame 11 x 14 1/2,8.98,5.21,10
FUR-FU-5419,Nu-Dell Leatherette Frames,14.34,9.18,10
FUR-FU-5420,Nu-Dell Oak Frame,10.68,7.26,10
FUR-FU-5479,OIC Stacking Trays,3.34,1.87,10
FUR-FU-5679,Regeneration Desk Collection,1.76,0.99,10
FUR-FU-5718,"Rubbermaid Clock, Black",33.44,17.06,10
FUR-FU-5719,"Rubbermaid Clock, Duo Pack",33.48,28.14,10
FUR-FU-5720,"Rubbermaid Clock, Durable",31.46,27.70,10
FUR-FU-5721,"Rubbermaid Clock, Erganomic",32.52,19.20,10
FUR-FU-5722,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",110.98,93.22,10
FUR-FU-5723,"Rubbermaid Door Stop, Black",29.20,18.98,10
FUR-FU-5724,"Rubbermaid Door Stop, Duo Pack",29.24,15.50,10
FUR-FU-5725,"Rubbermaid Door Stop, Durable",27.22,20.70,10
FUR-FU-5726,"Rubbermaid Door Stop, Erganomic",28.28,15.56,10
FUR-FU-5727,"Rubbermaid Frame, Black",73.26,62.28,10
FUR-FU-5728,"Rubbermaid Frame, Duo Pack",73.30,70.38,10
FUR-FU-5729,"Rubbermaid Frame, Durable",71.28,70.58,10
FUR-FU-5730,"Rubbermaid Frame, Erganomic",72.34,65.84,10
FUR-FU-5731,"Rubbermaid Light Bulb, Black",12.57,11.94,10
FUR-FU-5732,"Rubbermaid Light Bulb, Duo Pack",12.60,7.20,10
FUR-FU-5733,"Rubbermaid Light Bulb, Durable",10.58,8.36,10
FUR-FU-5734,"Rubbermaid Light Bulb, Erganomic",11.63,7.92,10
FUR-FU-5735,"Rubbermaid Photo Frame, Black",34.50,26.22,10
FUR-FU-5736,"Rubbermaid Photo Frame, Duo Pack",34.54,23.50,10
FUR-FU-5737,"Rubbermaid Photo Frame, Durable",32.52,18.22,10
FUR-FU-5738,"Rubbermaid Photo Frame, Erganomic",33.58,33.58,10
FUR-FU-5739,"Rubbermaid Stacking Tray, Black",16.80,15.46,10
FUR-FU-5740,"Rubbermaid Stacking Tray, Durable",16.76,10.90,10
FUR-FU-5741,"Rubbermaid Stacking Tray, Erganomic",14.78,11.24,10
FUR-FU-5982,"Seth Thomas 12"" Clock w/ Goldtone Case",22.98,15.17,10
FUR-FU-5983,"Seth Thomas 13 1/2"" Wall Clock",17.78,12.27,10
FUR-FU-5984,"Seth Thomas 14"" Day/Date Wall Clock",28.48,17.94,10
FUR-FU-5985,"Seth Thomas 14"" Putty-Colored Wall Clock",29.34,20.25,10
FUR-FU-5986,"Seth Thomas 16"" Steel Case Clock",32.48,21.76,10
FUR-FU-5987,"Seth Thomas 8 1/2"" Cubicle Clock",20.28,13.79,10
FUR-FU-6099,Stackable Trays,3.08,2.10,10
FUR-FU-6100,"Stacking Tray, Side-Loading, Legal, Smoke",4.48,3.09,10
FUR-FU-6101,Stacking Trays by OIC,4.98,3.33,10
FUR-FU-6223,Telescoping Adjustable Floor Lamp,19.99,14.99,10
FUR-FU-6224,"Tenex ""The Solids"" Textured Chair Mats",69.96,58.07,10
FUR-FU-6225,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",105.98,84.79,10
FUR-FU-6226,Tenex Antistatic Computer Chair Mats,170.98,153.88,10
FUR-FU-6227,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,38.17,10
FUR-FU-6232,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,65.76,10
FUR-FU-6233,"Tenex Chairmat w/ Average Lip, 45"" x 53""",151.36,136.22,10
FUR-FU-6234,Tenex Chairmats For Use With Carpeted Floors,15.98,15.18,10
FUR-FU-6235,Tenex Chairmats For Use with Hard Floors,32.48,29.88,10
FUR-FU-6236,"Tenex Clock, Black",33.50,24.80,10
FUR-FU-6237,"Tenex Clock, Duo Pack",33.54,20.80,10
FUR-FU-6238,"Tenex Clock, Durable",31.52,20.18,10
FUR-FU-6239,"Tenex Clock, Erganomic",32.58,23.14,10
FUR-FU-6240,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,86.02,10
FUR-FU-6241,"Tenex Door Stop, Black",29.26,27.22,10
FUR-FU-6242,"Tenex Door Stop, Duo Pack",43.95,24.18,10
FUR-FU-6243,"Tenex Door Stop, Durable",27.28,23.20,10
FUR-FU-6244,"Tenex Door Stop, Erganomic",28.34,26.64,10
FUR-FU-6253,"Tenex Frame, Black",73.32,40.34,10
FUR-FU-6254,"Tenex Frame, Duo Pack",73.36,62.36,10
FUR-FU-6255,"Tenex Frame, Durable",71.34,50.66,10
FUR-FU-6256,"Tenex Frame, Erganomic",72.40,38.38,10
FUR-FU-6257,"Tenex Light Bulb, Black",12.62,8.34,10
FUR-FU-6258,"Tenex Light Bulb, Duo Pack",12.66,7.86,10
FUR-FU-6259,"Tenex Light Bulb, Durable",10.64,10.34,10
FUR-FU-6260,"Tenex Light Bulb, Erganomic",11.70,10.66,10
FUR-FU-6268,"Tenex Photo Frame, Black",34.56,20.06,10
FUR-FU-6269,"Tenex Photo Frame, Duo Pack",34.60,21.46,10
FUR-FU-6270,"Tenex Photo Frame, Durable",32.58,21.18,10
FUR-FU-6271,"Tenex Photo Frame, Erganomic",33.64,24.24,10
FUR-FU-6276,"Tenex Stacking Tray, Black",16.86,13.16,10
FUR-FU-6277,"Tenex Stacking Tray, Durable",16.82,13.64,10
FUR-FU-6278,"Tenex Stacking Tray, Erganomic",15.90,15.60,10
FUR-FU-6279,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",64.45,56.72,10
FUR-FU-6280,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",60.65,47.92,10
FUR-FU-6285,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",70.98,59.63,10
FUR-FU-6297,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,11.43,10
FUR-FU-6298,Tensor Brushed Steel Torchiere Floor Lamp,16.99,13.93,10
FUR-FU-6299,Tensor Computer Mounted Lamp,14.89,10.87,10
FUR-FU-6300,Tensor Track Tree Floor Lamp,19.99,15.39,10
FUR-FU-6328,Ultra Commercial Grade Dual Valve Door Closer,39.89,27.13,10
FUR-FU-6329,"Ultra Door Kickplate, 8""H x 34""W",19.78,13.05,10
FUR-FU-6330,Ultra Door Pull Handle,10.52,7.05,10
FUR-FU-6331,Ultra Door Push Plate,4.91,3.29,10
FUR-FU-6354,Westinghouse Clip-On Gooseneck Lamps,8.38,6.20,10
FUR-FU-6355,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,18.47,10
FUR-FU-6356,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",14.14,10.46,10
