Row ID,Order ID,Ship Date,Ship Mode,Product ID,Quantity,Discount,Shipping Cost
316,US-2015-PJ1901598-42273,42279,Standard Class,OFF-FA-6193,4,0.4,1.553
317,MX-2015-CR1282093-42305,42307,First Class,TEC-MA-6140,8,0,58.463
318,MX-2015-CR1282093-42305,42307,First Class,OFF-AP-3565,5,0,8.475
319,MX-2015-CR1282093-42305,42307,First Class,OFF-SU-2987,5,0,15.738
320,US-2013-Dp13240143-41381,41383,First Class,OFF-PA-6605,5,0.4,4.648
321,US-2012-SV2093555-41082,41087,Standard Class,OFF-SU-2979,5,0.4,3.835
322,MX-2015-LW1699093-42346,42350,Standard Class,OFF-AR-3467,3,0,3.552
323,MX-2015-NF1859539-42209,42213,Second Class,OFF-LA-4696,5,0,1.526
324,MX-2012-MC1813082-41227,41234,Standard Class,OFF-BI-6403,3,0,1.861
325,MX-2012-MC1813082-41227,41234,Standard Class,OFF-BI-6397,2,0,1.175
326,MX-2012-MC1813082-41227,41234,Standard Class,OFF-ST-4284,2,0,5.56
327,US-2015-SG2008054-42366,42370,Standard Class,TEC-AC-5882,2,0.4,1.109
328,MX-2014-PG1889551-41794,41798,Standard Class,OFF-BI-4823,2,0,1.588
329,MX-2014-PG1889551-41794,41798,Standard Class,OFF-ST-6060,4,0,10.808
330,MX-2014-PG1889551-41794,41798,Standard Class,OFF-ST-6252,6,0,4.552
331,US-2013-NK1849098-41349,41353,Standard Class,OFF-FA-6186,4,0.4,4.087
332,MX-2012-FA1423018-41199,41203,Standard Class,OFF-BI-2891,9,0,6.46
333,MX-2012-FA1423018-41199,41203,Standard Class,OFF-PA-6600,2,0,2.44
334,MX-2015-SA2083082-42201,42205,Standard Class,TEC-CO-4792,3,0.002,19.09
335,MX-2014-CS1246051-41948,41954,Standard Class,OFF-EN-5030,9,0,25.606
336,US-2014-SH2063555-41935,41939,Standard Class,FUR-CH-4699,2,0.4,8.623
337,US-2014-SH2063555-41935,41939,Standard Class,FUR-FU-3033,4,0.4,15.085
338,US-2014-MC175905-41845,41846,First Class,TEC-CO-6006,5,0.402,59.649
339,MX-2014-MF1825018-41762,41769,Standard Class,OFF-FA-2958,2,0,1.213
340,MX-2014-MF1825018-41762,41769,Standard Class,FUR-BO-5941,2,0,22.153
341,MX-2014-MF1825018-41762,41769,Standard Class,TEC-PH-5272,3,0,16.554
342,MX-2012-DE1325582-41266,41271,Standard Class,OFF-BI-2919,2,0,1.801
343,MX-2013-TC2098018-41349,41353,Standard Class,TEC-AC-5888,2,0,4.298
344,MX-2013-TC2098018-41349,41353,Standard Class,FUR-CH-4523,5,0,10.762
345,MX-2013-TC2098018-41349,41353,Standard Class,FUR-TA-3343,3,0.2,84.238
346,MX-2015-AG1030082-42367,42370,First Class,OFF-FA-6190,6,0,2.958
347,MX-2015-AG1030082-42367,42370,First Class,OFF-EN-5030,10,0,58.451
348,US-2012-DV1304555-41165,41170,Standard Class,TEC-AC-4185,7,0.4,40.391
349,US-2012-DV1304555-41165,41170,Standard Class,OFF-AP-3869,1,0.4,18.282
350,MX-2013-RA1928518-41335,41340,Standard Class,OFF-LA-4539,3,0,1.704
351,US-2015-AG10330143-42167,42169,Second Class,OFF-BI-6400,1,0.4,1.54
352,US-2015-AG10330143-42167,42169,Second Class,TEC-CO-3681,2,0.402,58.667
353,US-2015-AG10330143-42167,42169,Second Class,OFF-ST-6033,3,0.4,29.663
354,US-2015-AG10330143-42167,42169,Second Class,FUR-BO-3646,2,0.4,17.966
355,US-2015-AG10330143-42167,42169,Second Class,OFF-EN-4918,5,0.4,15.682
356,US-2015-AG10330143-42167,42169,Second Class,OFF-FA-5482,5,0.4,5.58
357,US-2014-AA10375101-41818,41821,First Class,FUR-TA-3354,3,0.7,59.972
358,US-2014-AA10375101-41818,41821,First Class,OFF-ST-6249,3,0.4,10.235
359,US-2014-AA10375101-41818,41821,First Class,OFF-FA-5485,2,0.4,2.081
360,US-2014-AA10375101-41818,41821,First Class,OFF-FA-3045,3,0.4,3.696
361,MX-2013-SC2030593-41571,41575,Standard Class,OFF-EN-4444,3,0,3.823
362,MX-2013-SC2030593-41571,41575,Standard Class,OFF-PA-6618,1,0,1.117
363,MX-2013-SC2030593-41571,41575,Standard Class,TEC-AC-5223,5,0,83.517
364,MX-2013-SC2030593-41571,41575,Standard Class,OFF-BI-3738,2,0,1.574
365,MX-2014-TG2164018-41866,41871,Second Class,FUR-CH-5439,9,0,52.308
366,MX-2014-TG2164018-41866,41871,Second Class,TEC-PH-5341,5,0,23.651
367,US-2014-ND18460143-41783,41785,First Class,FUR-FU-3047,7,0.4,17.8
368,US-2014-IM1507055-41952,41953,First Class,OFF-SU-4131,2,0.4,8.156
369,US-2014-IM1507055-41952,41953,First Class,TEC-CO-3709,2,0.402,28.149
370,US-2014-IM1507055-41952,41953,First Class,TEC-CO-4775,6,0.402,94.466
371,MX-2015-TP2156582-42236,42239,First Class,OFF-SU-4116,3,0,13.881
372,MX-2015-TP2156582-42236,42239,First Class,FUR-BO-5763,5,0.2,47.811
373,MX-2015-TP2156582-42236,42239,First Class,TEC-PH-5337,1,0,21.725
374,MX-2015-TP2156582-42236,42239,First Class,FUR-CH-4682,4,0.2,39.124
375,MX-2015-TP2156582-42236,42239,First Class,FUR-FU-6278,2,0.4,2.022
376,MX-2013-HK1489036-41511,41518,Standard Class,TEC-AC-3379,6,0.2,13.342
377,MX-2013-HK1489036-41511,41518,Standard Class,OFF-SU-4319,4,0.2,17.331
378,MX-2013-CK1259582-41606,41610,Standard Class,TEC-AC-4163,3,0,8.545
379,MX-2012-PH1879018-41160,41165,Standard Class,FUR-BO-3892,5,0,89.12
380,MX-2012-PH1879018-41160,41165,Standard Class,FUR-BO-5799,2,0,15.248
381,MX-2012-PH1879018-41160,41165,Standard Class,OFF-ST-6281,4,0,12.976
382,MX-2013-JH1598582-41409,41413,Standard Class,OFF-BI-3718,4,0,3.097
383,US-2013-AB10105101-41446,41453,Standard Class,OFF-AR-3450,5,0.4,12.784
384,US-2013-AB10105101-41446,41453,Standard Class,OFF-AR-5904,3,0.4,9.054
385,US-2013-AB10105101-41446,41453,Standard Class,OFF-FA-6186,3,0.4,3.244
386,MX-2012-CR1262598-40975,40975,Same Day,TEC-CO-6008,3,0.402,16.201
387,MX-2012-SC2084528-41066,41070,Standard Class,FUR-CH-5753,5,0,13.044
388,MX-2012-HJ1487582-41201,41204,First Class,OFF-LA-3298,2,0,1.672
389,MX-2014-YS2188082-41873,41878,Standard Class,TEC-AC-4179,5,0,15.361
390,MX-2015-KH1669051-42334,42337,Second Class,TEC-PH-5271,3,0,17.799
391,MX-2013-CV1229536-41538,41541,Second Class,OFF-ST-6066,2,0.2,6.984
392,MX-2013-CV1229536-41538,41541,Second Class,OFF-ST-5687,2,0.2,3.419
393,MX-2013-CV1229536-41538,41541,Second Class,TEC-CO-4780,2,0.202,22.407
394,MX-2013-CV1229536-41538,41541,Second Class,OFF-FA-2959,5,0.2,4.669
395,MX-2013-CV1229536-41538,41541,Second Class,FUR-BO-3624,4,0.4,111.225
396,MX-2013-CV1229536-41538,41541,Second Class,OFF-BI-6399,2,0.2,1.74
397,MX-2015-JC1610528-42150,42154,Standard Class,OFF-SU-4306,1,0,1.86
398,MX-2015-JD1601582-42154,42156,Second Class,FUR-CH-5796,3,0.2,27.298
399,MX-2015-JD1601582-42154,42156,Second Class,OFF-AR-3498,3,0,1.065
400,MX-2015-JD1601582-42154,42156,Second Class,OFF-SU-4327,2,0,8.331
401,US-2014-RS1976536-41825,41828,First Class,OFF-ST-4267,5,0.2,85.442
402,MX-2012-MZ1733582-41013,41017,Standard Class,OFF-PA-5854,5,0,6.286
403,MX-2015-DK1289526-42090,42092,First Class,OFF-ST-4259,5,0,3.46
404,MX-2015-DK1289526-42090,42092,First Class,OFF-FA-2957,5,0,3.867
405,US-2015-NR1855036-42130,42135,Standard Class,OFF-LA-5389,1,0.2,1.49
406,MX-2013-NF1859582-41599,41604,Standard Class,FUR-FU-3930,7,0.4,4.85
407,MX-2014-HA1492016-41984,41987,Second Class,OFF-BI-4818,4,0,22.978
408,MX-2014-HA1492016-41984,41987,Second Class,TEC-MA-5007,5,0,188.013
409,MX-2015-RC1996039-42347,42351,Standard Class,OFF-AP-4491,1,0,3.732
410,MX-2015-RC1996039-42347,42351,Standard Class,TEC-PH-5837,2,0,15.439
411,US-2015-DB129105-42332,42336,Standard Class,OFF-BI-6399,4,0.7,1.237
412,US-2015-DB129105-42332,42336,Standard Class,FUR-TA-3348,4,0.7,25.201
413,MX-2013-SW20275141-41432,41438,Standard Class,OFF-LA-3298,2,0,2.047
414,MX-2013-SW20275141-41432,41438,Standard Class,TEC-PH-3149,1,0,19.077
415,MX-2014-TP2113039-41879,41886,Standard Class,TEC-AC-5861,5,0,9.785
416,MX-2014-TP2113039-41879,41886,Standard Class,OFF-EN-4440,2,0,5.988
417,US-2014-DL129255-41894,41900,Standard Class,TEC-AC-4178,3,0.4,3.858
418,US-2013-FP143205-41381,41386,Standard Class,OFF-BI-4803,4,0.7,2.135
419,MX-2015-KN1639051-42160,42164,Standard Class,FUR-FU-3928,2,0,7.761
420,MX-2015-BE1133531-42290,42296,Standard Class,OFF-BI-3716,2,0,2.016
421,MX-2015-LS1720080-42294,42297,First Class,OFF-AR-5923,14,0,47.538
422,MX-2015-LS1720080-42294,42297,First Class,OFF-FA-2959,2,0,1.684
423,MX-2015-LS1720080-42294,42297,First Class,FUR-CH-5395,6,0,37.155
424,MX-2015-LS1720080-42294,42297,First Class,FUR-TA-3762,6,0,205.114
425,MX-2013-AB1025518-41637,41644,Standard Class,OFF-LA-5382,3,0,1.085
426,US-2014-RD1966082-41986,41986,Same Day,FUR-FU-4086,3,0.4,15.849
427,MX-2014-BP1118582-41795,41801,Standard Class,FUR-FU-3931,2,0.4,2.087
428,MX-2014-BP1118582-41795,41801,Standard Class,OFF-ST-4253,5,0,2.565
429,US-2015-MC1757555-42182,42187,Second Class,OFF-EN-4903,4,0.4,2.261
430,US-2015-MC1757555-42182,42187,Second Class,OFF-EN-5040,1,0.4,1.904
431,MX-2014-DM1295598-41807,41809,Second Class,OFF-SU-4122,2,0.4,2.915
432,MX-2013-EM1381082-41530,41535,Standard Class,TEC-PH-5347,5,0,11.838
433,US-2013-FM1429055-41612,41618,Standard Class,TEC-PH-5846,2,0.4,5.076
434,MX-2014-MC1727539-41765,41770,Standard Class,OFF-ST-5700,7,0,93.745
435,MX-2014-DR1294039-41838,41843,Standard Class,OFF-PA-4480,6,0,8.363
436,MX-2014-DR1294039-41838,41843,Standard Class,FUR-CH-5440,2,0,5.665
437,US-2012-CK123255-41081,41087,Standard Class,FUR-TA-3336,3,0.7,18.539
438,US-2012-CK123255-41081,41087,Standard Class,OFF-BI-2918,1,0.7,1.084
439,MX-2014-MM1805582-41901,41905,Second Class,TEC-PH-3806,2,0,111.754
440,MX-2014-MM1805582-41901,41905,Second Class,OFF-AR-3489,7,0,6.463
441,MX-2013-TR2132518-41530,41535,Second Class,TEC-CO-3608,4,0.002,61.013
442,MX-2014-MH1762093-41913,41918,Standard Class,FUR-FU-4086,1,0,3.255
443,MX-2014-MH1762093-41913,41918,Standard Class,OFF-ST-5701,3,0,23.095
444,MX-2014-BC1112528-42001,42003,Second Class,OFF-EN-5038,5,0,2.811
445,MX-2012-VG2179039-41237,41243,Standard Class,TEC-AC-4179,4,0,24.62
446,MX-2012-VG2179039-41237,41243,Standard Class,OFF-BI-3290,1,0,1.528
447,MX-2013-JO1555018-41484,41488,Standard Class,OFF-ST-6229,3,0,2.682
448,MX-2013-JO1555018-41484,41488,Standard Class,OFF-BI-3720,1,0,1.559
449,US-2013-BG1174082-41445,41451,Standard Class,FUR-CH-5756,6,0.2,8.65
450,US-2013-BG1174082-41445,41451,Standard Class,OFF-SU-4315,3,0,3.511
451,US-2013-BG1174082-41445,41451,Standard Class,OFF-BI-2896,3,0,2.835
452,MX-2015-GZ1454582-42264,42268,Second Class,FUR-BO-3617,6,0.2,50.131
453,MX-2015-GZ1454582-42264,42268,Second Class,TEC-CO-5994,4,0.002,54.013
454,MX-2012-KD1649582-41202,41205,First Class,OFF-BI-6377,3,0,3.811
455,MX-2012-KD1649582-41202,41205,First Class,OFF-EN-3093,4,0,1.196
456,MX-2015-PM1894031-42340,42344,Standard Class,TEC-CO-4589,6,0.002,70.85
457,MX-2015-PM1894031-42340,42344,Standard Class,TEC-CO-3600,2,0.002,14.785
458,MX-2015-BV1124528-42245,42252,Standard Class,OFF-SU-3001,3,0,2.235
459,MX-2015-BV1124528-42245,42252,Standard Class,FUR-TA-3765,5,0.2,130.77
460,MX-2012-JS1594055-41122,41123,First Class,OFF-EN-3657,4,0.4,4.296
461,MX-2015-MB1808582-42220,42224,Standard Class,OFF-LA-3263,4,0,2.154
462,MX-2015-MB1808582-42220,42224,Standard Class,OFF-ST-4106,3,0,6.567
463,MX-2015-MB1808582-42220,42224,Standard Class,FUR-FU-4066,2,0.4,6.494
464,MX-2012-DS1318018-41081,41086,Standard Class,FUR-FU-5718,2,0,2.84
465,MX-2015-SP2065028-42295,42302,Standard Class,OFF-PA-4170,2,0,1.746
466,MX-2013-MF1766551-41402,41407,Standard Class,FUR-BO-3903,2,0,54.727
467,MX-2013-MF1766551-41402,41407,Standard Class,FUR-TA-3755,1,0.2,7.071
468,MX-2013-MF1766551-41402,41407,Standard Class,TEC-PH-3146,1,0,5.755
469,MX-2014-TM2149039-41923,41930,Standard Class,OFF-AR-5922,3,0,7.224
470,MX-2013-KC1667518-41433,41435,Second Class,OFF-LA-3321,5,0,11.704
471,MX-2012-EH1399018-41069,41074,Second Class,TEC-PH-3128,3,0,6.056
472,MX-2015-MD1735082-42221,42225,Standard Class,OFF-BI-2898,4,0,2.226
473,MX-2015-MO1780051-42280,42285,Standard Class,OFF-PA-4145,5,0,13.405
474,MX-2015-MO1780051-42280,42285,Standard Class,TEC-PH-5360,3,0,15.561
475,MX-2014-FC1424528-41840,41847,Standard Class,OFF-EN-5025,4,0,3.533
476,MX-2014-FC1424528-41840,41847,Standard Class,OFF-EN-4921,5,0,10.467
477,MX-2014-FC1424528-41840,41847,Standard Class,OFF-ST-4259,2,0,17.843
478,MX-2014-FC1424528-41840,41847,Standard Class,OFF-PA-6618,4,0,11.583
479,MX-2014-FC1424528-41840,41847,Standard Class,OFF-BI-2900,4,0,14.014
480,MX-2014-FC1424528-41840,41847,Standard Class,FUR-CH-5442,6,0,318.169
481,MX-2014-FC1424528-41840,41847,Standard Class,OFF-AR-3451,2,0,2.028
482,MX-2013-MP1747082-41534,41536,First Class,OFF-FA-5473,2,0,5.435
483,US-2015-EH1376555-42351,42355,Standard Class,OFF-BI-3734,3,0.4,1.643
484,US-2015-EH1376555-42351,42355,Standard Class,FUR-FU-3032,4,0.4,13.14
485,MX-2014-JR1570036-41775,41779,Second Class,FUR-CH-5441,2,0.2,64.678
486,MX-2013-AP1091536-41528,41534,Standard Class,OFF-AR-3449,3,0.2,7.434
487,MX-2013-AP1091536-41528,41534,Standard Class,OFF-BI-6370,2,0.2,2.694
488,MX-2013-DK1289518-41592,41596,Second Class,OFF-ST-6248,4,0,35.779
489,US-2015-TB2135555-42287,42289,Second Class,OFF-EN-3105,3,0.4,3.946
490,MX-2014-RW1969082-41948,41954,Standard Class,OFF-FA-6189,2,0,1.808
491,MX-2014-RW1969082-41948,41954,Standard Class,OFF-EN-3104,5,0,6.932
492,MX-2014-RW1969082-41948,41954,Standard Class,OFF-LA-4688,2,0,1.477
493,MX-2012-CD1192026-41223,41227,Standard Class,FUR-CH-5370,2,0,8.32
494,MX-2014-IL1510082-41950,41956,Standard Class,FUR-CH-5446,3,0.2,13.042
495,MX-2014-IL1510082-41950,41956,Standard Class,FUR-CH-5753,2,0.2,2.867
496,MX-2012-DC1328531-41270,41274,Standard Class,TEC-AC-5202,1,0,3.255
497,US-2015-JH1543055-42328,42331,First Class,OFF-EN-3671,6,0.4,10.839
498,MX-2013-ML1739531-41387,41391,Standard Class,FUR-CH-5452,3,0,23.55
499,MX-2013-ML1739531-41387,41391,Standard Class,TEC-CO-4568,7,0.002,103.256
500,MX-2012-SM2032036-41234,41237,First Class,OFF-AP-3570,7,0.2,286.463
501,MX-2014-EB1370528-41818,41822,Second Class,FUR-FU-6238,2,0,4.438
502,MX-2014-EB1370528-41818,41822,Second Class,OFF-AR-5920,4,0,6.189
503,US-2015-BF1127598-42274,42276,Second Class,FUR-BO-3890,5,0.4,85.307
504,US-2015-BF1127598-42274,42276,Second Class,OFF-ST-4094,7,0.4,20.149
505,US-2015-BS1166555-42306,42311,Standard Class,OFF-BI-4824,3,0.4,1.424
506,US-2013-JH1598582-41384,41384,Same Day,FUR-CH-4631,7,0.2,24.386
507,MX-2013-BF1121593-41541,41545,Second Class,TEC-PH-5339,4,0,21.064
508,MX-2013-BF1121593-41541,41545,Second Class,OFF-EN-4442,3,0,9.462
509,MX-2013-BF1121593-41541,41545,Second Class,TEC-CO-3609,8,0.002,243.059
510,MX-2013-BF1121593-41541,41545,Second Class,TEC-AC-3385,3,0,9.138
511,MX-2013-DC1285018-41636,41641,Standard Class,FUR-FU-5730,2,0,11.847
512,MX-2013-DC1285018-41636,41641,Standard Class,OFF-ST-6033,8,0,51.533
513,MX-2015-KN1639031-42307,42311,Second Class,TEC-CO-4593,3,0.002,106.691
514,MX-2015-KN1639031-42307,42311,Second Class,OFF-EN-3655,2,0,2.085
515,MX-2015-KN1639031-42307,42311,Second Class,OFF-BI-6384,5,0,20.079
516,MX-2015-KN1639031-42307,42311,Second Class,OFF-EN-4918,5,0,8.166
517,US-2015-BS1138098-42097,42099,Second Class,OFF-BI-3258,4,0.4,11.681
518,US-2015-BS1138098-42097,42099,Second Class,OFF-EN-3101,5,0.4,12.319
519,US-2015-BS1138098-42097,42099,Second Class,OFF-LA-4688,5,0.4,1.512
520,MX-2012-SZ2003593-41170,41176,Standard Class,FUR-BO-5940,3,0,49.688
521,US-2012-SJ2021582-41194,41200,Standard Class,FUR-CH-4557,2,0.2,12.169
522,US-2012-SJ2021582-41194,41200,Standard Class,OFF-ST-5696,2,0,8.433
523,US-2012-SJ2021582-41194,41200,Standard Class,TEC-CO-3596,3,0.002,96.499
524,MX-2013-PG1882039-41332,41336,Standard Class,OFF-LA-6035,1,0,1.481
525,MX-2014-BW1120018-41842,41846,Standard Class,FUR-FU-3023,9,0,29.623
526,MX-2014-BW1120018-41842,41846,Standard Class,TEC-AC-4178,4,0,22.008
527,MX-2014-BW1120018-41842,41846,Standard Class,OFF-ST-5687,3,0,1.771
528,MX-2014-CA1277531-41809,41814,Standard Class,FUR-BO-5797,2,0,22.47
529,MX-2015-EH1418531-42166,42172,Standard Class,OFF-ST-6248,5,0,77.149
530,MX-2015-AG1076539-42133,42138,Standard Class,OFF-FA-5472,9,0,3.991
531,MX-2015-AG1076539-42133,42138,Standard Class,FUR-FU-4066,9,0,56.237
532,MX-2014-MC1760551-41992,41997,Standard Class,TEC-AC-5887,13,0,88.202
533,MX-2014-MC1760551-41992,41997,Standard Class,OFF-BI-2897,5,0,8.371
534,MX-2014-MC1760551-41992,41997,Standard Class,OFF-ST-6065,5,0,20.006
535,MX-2013-ES1408018-41619,41624,Standard Class,FUR-BO-5770,1,0,5.717
536,MX-2013-ES1408018-41619,41624,Standard Class,FUR-CH-5456,3,0,28.101
537,MX-2013-ES1408018-41619,41624,Standard Class,TEC-AC-5206,5,0,25.723
538,MX-2013-ES1408018-41619,41624,Standard Class,FUR-FU-3951,5,0,15.283
539,MX-2013-ES1408018-41619,41624,Standard Class,OFF-FA-3044,2,0,2.214
540,MX-2013-ES1408018-41619,41624,Standard Class,OFF-AP-3870,4,0,87.285
541,MX-2013-ES1408018-41619,41624,Standard Class,TEC-CO-3708,7,0.002,120.855
542,US-2014-CC1247555-41914,41918,Second Class,OFF-ST-5708,5,0.4,19.086
543,US-2014-CC1247555-41914,41918,Second Class,FUR-CH-4547,2,0.4,24.947
544,MX-2014-RK1930082-41852,41856,Standard Class,OFF-BI-4805,3,0,6.209
545,MX-2014-RK1930082-41852,41856,Standard Class,FUR-CH-4633,3,0.2,6.157
546,MX-2014-TS21610141-41997,42003,Standard Class,OFF-PA-4184,4,0,1.565
547,US-2015-DB1336055-42302,42309,Standard Class,OFF-SU-4133,1,0.4,2.008
548,US-2014-LD1700598-41968,41973,Standard Class,OFF-BI-3721,4,0.4,2.724
549,US-2014-LD1700598-41968,41973,Standard Class,OFF-ST-4293,2,0.4,1.733
550,MX-2012-PW1924082-41058,41062,Second Class,OFF-SU-4313,3,0,1.753
551,MX-2012-PW1924082-41058,41062,Second Class,FUR-BO-4845,3,0.2,18.979
552,MX-2013-GD1459082-41506,41513,Standard Class,TEC-CO-3707,9,0.002,146.557
553,MX-2014-CS1225051-41647,41652,Standard Class,OFF-EN-5043,6,0,4.055
554,US-2015-RA1991582-42342,42345,First Class,FUR-FU-6257,2,0.4,3.243
555,US-2015-RA1991582-42342,42345,First Class,OFF-BI-2897,6,0,24.614
556,US-2015-RA1991582-42342,42345,First Class,OFF-AR-5918,1,0,6.081
557,US-2015-RA1991582-42342,42345,First Class,TEC-AC-3405,2,0,89.69
558,US-2015-RA1991582-42342,42345,First Class,FUR-BO-4858,2,0.2,47.837
559,US-2015-RA1991582-42342,42345,First Class,TEC-AC-5196,3,0,21.527
560,MX-2012-SC2077093-41018,41020,Second Class,OFF-BI-3721,2,0,2.143
561,US-2014-BP1109518-41928,41930,Second Class,TEC-AC-5889,12,0.6,7.841
562,US-2014-BP1109518-41928,41930,Second Class,FUR-BO-3891,2,0.6,32.743
563,MX-2015-TP2141531-42021,42025,Standard Class,TEC-PH-5843,1,0,3.806
564,MX-2015-TP2141531-42021,42025,Standard Class,FUR-FU-5741,3,0,5.253
565,MX-2015-TP2141531-42021,42025,Standard Class,TEC-MA-5004,2,0,23.895
566,MX-2015-EK1379582-42122,42127,Standard Class,FUR-BO-5966,2,0.2,14.953
567,US-2015-LB1673555-42178,42183,Second Class,TEC-AC-5205,2,0.4,10.791
568,US-2015-LB1673555-42178,42183,Second Class,OFF-EN-3668,4,0.4,6.474
569,MX-2014-JL1550551-41837,41837,Same Day,OFF-LA-5389,5,0,5.834
570,MX-2013-DV1346593-41516,41520,Standard Class,OFF-FA-6207,2,0,1.762
571,MX-2013-MW1822039-41608,41615,Standard Class,TEC-PH-5340,3,0,6.879
572,MX-2015-AB1001593-42019,42024,Second Class,TEC-AC-5896,2,0,21.42
573,MX-2015-AB1001593-42019,42024,Second Class,TEC-AC-3389,3,0,30.553
574,MX-2013-BT1148518-41627,41633,Standard Class,TEC-CO-3684,3,0.002,26.134
575,MX-2013-BT1148518-41627,41633,Standard Class,OFF-SU-6173,3,0,1.907
576,MX-2014-JD1615039-41978,41984,Standard Class,OFF-AR-3534,7,0,6.867
577,MX-2014-BF1108082-41801,41808,Standard Class,FUR-CH-4530,4,0.2,48.081
578,MX-2012-DV1346539-41179,41181,Second Class,OFF-AR-3539,2,0,5.482
579,MX-2012-DV1346539-41179,41181,Second Class,TEC-CO-5992,3,0.002,80.322
580,MX-2012-DV1346539-41179,41181,Second Class,FUR-FU-5730,7,0,53.56
581,MX-2012-DV1346539-41179,41181,Second Class,FUR-BO-5951,8,0,347.815
582,MX-2012-DV1346539-41179,41181,Second Class,OFF-ST-4096,6,0,34.002
583,MX-2012-DV1346539-41179,41181,Second Class,OFF-AP-4955,3,0,12.932
584,MX-2012-DV1346539-41179,41181,Second Class,OFF-BI-3292,1,0,1.558
585,MX-2012-DV1346539-41179,41181,Second Class,OFF-EN-4451,4,0,5.703
586,MX-2012-DV1346539-41179,41181,Second Class,OFF-LA-4551,1,0,1.682
587,MX-2015-MC1727593-42104,42110,Standard Class,OFF-ST-5688,5,0,2.968
588,US-2015-DB1366098-42088,42090,Second Class,OFF-ST-4267,4,0.4,61.009
589,US-2015-DB1366098-42088,42090,Second Class,TEC-CO-4765,5,0.402,75.536
590,US-2012-JB15400101-40999,41003,Second Class,OFF-EN-4906,3,0.4,1.315
591,US-2012-JB15400101-40999,41003,Second Class,OFF-ST-5712,5,0.4,5.407
592,US-2012-JB15400101-40999,41003,Second Class,TEC-PH-5249,2,0.4,20.401
593,US-2012-JB15400101-40999,41003,Second Class,OFF-AR-6115,5,0.4,5.405
594,US-2012-JB15400101-40999,41003,Second Class,TEC-AC-5204,2,0.4,7.557
595,US-2012-JB15400101-40999,41003,Second Class,FUR-FU-5740,2,0.4,3.657
596,US-2012-JB15400101-40999,41003,Second Class,FUR-CH-5372,3,0.4,5.653
597,MX-2013-VG2180593-41612,41616,Standard Class,OFF-AR-3533,3,0,6.335
598,MX-2015-PO1885036-42119,42123,Standard Class,OFF-ST-6230,2,0.2,1.963
599,MX-2015-PO1885036-42119,42123,Standard Class,TEC-MA-6146,2,0.7,2.468
600,MX-2015-PO1885036-42119,42123,Standard Class,FUR-CH-5411,2,0.2,6.122
601,US-2015-LC1714055-42325,42332,Standard Class,OFF-FA-6194,2,0.4,1.991
602,US-2015-LC1714055-42325,42332,Standard Class,OFF-AR-5926,2,0.4,1.912
603,MX-2015-MM1792018-42140,42142,First Class,OFF-ST-4258,2,0,37.032
604,MX-2015-HA1492051-42339,42345,Standard Class,OFF-LA-4660,1,0,1.572
605,MX-2015-HA1492051-42339,42345,Standard Class,OFF-EN-4444,9,0,30.74
606,MX-2015-HA1492051-42339,42345,Standard Class,OFF-SU-6165,2,0,4.448
607,MX-2015-HA1492051-42339,42345,Standard Class,OFF-AR-3495,3,0,3.61
608,MX-2015-HA1492051-42339,42345,Standard Class,OFF-ST-4096,1,0,2.957
609,MX-2015-LC1688582-42131,42133,First Class,OFF-PA-4147,6,0,6.918
610,MX-2012-MY1738031-41086,41086,Same Day,OFF-LA-6051,5,0,5.562
611,MX-2015-DB1291051-42300,42304,Second Class,OFF-AR-3458,7,0,21.689
612,MX-2015-AC1042082-42348,42353,Standard Class,OFF-SU-4134,3,0,3.264
613,MX-2015-AC1042082-42348,42353,Standard Class,FUR-CH-5775,14,0.2,118.721
614,MX-2013-MC1810018-41429,41433,Second Class,FUR-BO-5949,1,0,13.062
615,MX-2013-MC1810018-41429,41433,Second Class,TEC-PH-5830,1,0,4.107
616,MX-2013-MC1810018-41429,41433,Second Class,OFF-FA-5473,2,0,1.315
617,MX-2014-CS1249082-41808,41813,Standard Class,OFF-AP-4962,2,0,60.831
618,US-2012-JG1516036-41136,41140,Standard Class,OFF-EN-4915,5,0.2,7.138
619,US-2012-JG1516036-41136,41140,Standard Class,OFF-AR-3499,6,0.2,15.355
620,MX-2014-SG2089051-41752,41754,Second Class,TEC-CO-3610,3,0.002,139.487
621,MX-2014-SG2089051-41752,41754,Second Class,OFF-BI-4805,4,0,18.861
622,MX-2014-SG2089051-41752,41754,Second Class,TEC-CO-3602,9,0.002,227.629
623,MX-2012-EB1370539-41048,41055,Standard Class,OFF-SU-4131,4,0,15.368
